id_client,default,default_string,balance,sex,education,marriage,age
26830,1,Default,50000,Male,Graduate School,Married,32
26831,1,Default,250000,Male,High School,Married,34
26832,0,No Default,260000,Male,University,Single,34
26833,0,No Default,150000,Male,Graduate School,Single,34
26834,0,No Default,80000,Male,Graduate School,Single,33
26835,0,No Default,180000,Male,High School,Single,34
26836,0,No Default,170000,Male,Graduate School,Married,40
26837,0,No Default,300000,Male,Graduate School,Married,40
26838,0,No Default,230000,Male,Graduate School,Married,39
26839,0,No Default,470000,Male,University,Single,35
26840,0,No Default,20000,Male,High School,Married,37
26841,0,No Default,70000,Male,Graduate School,Single,38
26842,0,No Default,320000,Male,Graduate School,Single,41
26843,0,No Default,500000,Male,Graduate School,Married,39
26844,0,No Default,360000,Male,University,Married,47
26845,0,No Default,180000,Male,Graduate School,Married,42
26846,1,Default,100000,Male,Graduate School,Married,40
26847,1,Default,10000,Male,Graduate School,Married,40
26848,0,No Default,20000,Male,University,Single,41
26849,0,No Default,70000,Male,High School,Married,46
26850,1,Default,20000,Male,University,Single,26
26851,0,No Default,500000,Male,Graduate School,Married,46
26852,0,No Default,140000,Male,Graduate School,Single,32
26853,0,No Default,360000,Male,University,Married,39
26854,1,Default,160000,Male,University,Married,32
26855,0,No Default,200000,Male,Graduate School,Married,34
26856,0,No Default,230000,Male,High School,Married,48
26857,1,Default,360000,Male,Graduate School,Single,38
26858,0,No Default,260000,Male,Graduate School,Married,40
26859,1,Default,50000,Male,University,Married,35
26860,0,No Default,500000,Male,High School,Married,39
26861,0,No Default,230000,Male,Graduate School,Married,38
26862,0,No Default,340000,Male,University,Married,39
26863,0,No Default,130000,Male,High School,Married,38
26864,0,No Default,80000,Male,High School,Married,47
26865,0,No Default,250000,Male,Graduate School,Married,40
26866,1,Default,140000,Male,University,Married,48
26867,1,Default,390000,Male,Graduate School,Single,37
26868,0,No Default,260000,Male,Graduate School,Married,37
26869,0,No Default,160000,Male,University,Married,43
26870,0,No Default,210000,Male,University,Single,38
26871,1,Default,90000,Male,University,Married,48
26872,0,No Default,290000,Male,Graduate School,Married,45
26873,0,No Default,560000,Male,Graduate School,Single,40
26874,0,No Default,110000,Male,University,Married,37
26875,0,No Default,350000,Male,High School,Married,37
26876,0,No Default,280000,Male,Graduate School,Single,35
26877,0,No Default,260000,Male,Graduate School,Married,40
26878,0,No Default,440000,Male,University,Married,34
26879,0,No Default,200000,Male,Unknown,Married,49
26880,0,No Default,150000,Male,University,Single,32
26881,0,No Default,50000,Male,Graduate School,Single,39
26882,0,No Default,500000,Male,Graduate School,Single,29
26883,0,No Default,320000,Male,Graduate School,Married,29
26884,1,Default,500000,Male,Graduate School,Married,34
26885,1,Default,500000,Male,Graduate School,Married,45
26886,0,No Default,260000,Male,Unknown,Single,35
26887,0,No Default,330000,Male,High School,Married,39
26888,0,No Default,360000,Male,University,Married,36
26889,0,No Default,360000,Male,Graduate School,Single,33
26890,1,Default,130000,Male,University,Single,33
26891,0,No Default,320000,Male,University,Single,32
26892,1,Default,350000,Male,University,Single,42
26893,0,No Default,20000,Male,University,Single,38
26894,0,No Default,200000,Male,Graduate School,Single,29
26895,0,No Default,240000,Male,High School,Married,33
26896,0,No Default,50000,Male,University,Married,29
26897,1,Default,10000,Male,High School,Married,35
26898,0,No Default,360000,Male,Graduate School,Single,31
26899,0,No Default,20000,Male,High School,Married,30
26900,1,Default,460000,Male,Graduate School,Married,47
26901,0,No Default,180000,Male,Graduate School,Married,49
26902,0,No Default,50000,Male,University,Married,35
26903,0,No Default,70000,Male,University,Single,32
26904,0,No Default,140000,Male,University,Single,39
26905,0,No Default,500000,Male,University,Married,41
26906,0,No Default,280000,Male,University,Married,44
26907,0,No Default,110000,Male,University,Single,37
26908,0,No Default,90000,Male,Graduate School,Married,37
26909,0,No Default,170000,Male,Graduate School,Married,38
26910,0,No Default,290000,Male,Graduate School,Single,40
26911,0,No Default,80000,Male,University,Married,46
26912,0,No Default,150000,Male,University,Married,43
26913,0,No Default,80000,Male,High School,Married,38
26914,1,Default,20000,Male,Graduate School,Married,44
26915,1,Default,150000,Male,University,Married,36
26916,0,No Default,300000,Male,Graduate School,Married,48
26917,0,No Default,130000,Male,University,Married,39
26918,0,No Default,490000,Male,Graduate School,Married,41
26919,0,No Default,120000,Male,University,Single,34
26920,1,Default,50000,Male,High School,Married,34
26921,0,No Default,150000,Male,Graduate School,Single,28
26922,1,Default,720000,Male,Graduate School,Married,40
26923,0,No Default,20000,Male,University,Married,48
26924,0,No Default,260000,Male,Graduate School,Married,35
26925,0,No Default,240000,Male,Graduate School,Married,33
26926,1,Default,130000,Male,University,Other,34
26927,0,No Default,200000,Male,High School,Single,38
26928,0,No Default,140000,Male,University,Married,37
26929,0,No Default,10000,Male,High School,Married,41
26930,1,Default,140000,Male,University,Married,38
26931,1,Default,20000,Male,High School,Single,45
26932,0,No Default,200000,Male,Graduate School,Married,38
26933,1,Default,130000,Male,University,Married,44
26934,0,No Default,360000,Male,Graduate School,Single,35
26935,1,Default,210000,Male,University,Married,38
26936,0,No Default,230000,Male,Graduate School,Married,38
26937,1,Default,210000,Male,University,Married,44
26938,0,No Default,200000,Male,University,Married,35
26939,1,Default,20000,Male,High School,Single,27
26940,0,No Default,410000,Male,Graduate School,Single,28
26941,0,No Default,280000,Male,Unknown,Married,39
26942,0,No Default,360000,Male,University,Married,39
26943,1,Default,10000,Male,University,Single,28
26944,1,Default,20000,Male,University,Single,37
26945,0,No Default,370000,Male,Graduate School,Single,30
26946,0,No Default,180000,Male,Graduate School,Married,48
26947,0,No Default,60000,Male,Graduate School,Married,38
26948,1,Default,80000,Male,Graduate School,Married,46
26949,0,No Default,70000,Male,University,Married,47
26950,0,No Default,400000,Male,Graduate School,Single,32
26951,0,No Default,150000,Male,Graduate School,Single,31
26952,0,No Default,50000,Male,University,Married,42
26953,0,No Default,310000,Male,University,Married,41
26954,0,No Default,200000,Male,University,Married,44
26955,0,No Default,430000,Male,Graduate School,Married,34
26956,0,No Default,240000,Male,University,Married,40
26957,0,No Default,360000,Male,University,Single,44
26958,0,No Default,380000,Male,University,Married,35
26959,0,No Default,190000,Male,High School,Married,41
26960,0,No Default,350000,Male,Graduate School,Married,34
26961,0,No Default,110000,Male,High School,Married,37
26962,0,No Default,180000,Male,University,Married,32
26963,0,No Default,400000,Male,Graduate School,Married,35
26964,0,No Default,500000,Male,Graduate School,Single,35
26965,0,No Default,170000,Male,University,Married,48
26966,1,Default,360000,Male,High School,Married,41
26967,0,No Default,60000,Male,University,Married,44
26968,0,No Default,350000,Male,Graduate School,Single,32
26969,0,No Default,500000,Male,University,Married,31
26970,0,No Default,230000,Male,Graduate School,Single,32
26971,1,Default,20000,Male,University,Married,35
26972,0,No Default,240000,Male,University,Married,37
26973,0,No Default,440000,Male,University,Single,42
26974,0,No Default,250000,Male,High School,Single,31
26975,1,Default,300000,Male,Graduate School,Married,38
26976,0,No Default,180000,Male,University,Single,28
26977,0,No Default,360000,Male,Graduate School,Married,39
26978,0,No Default,260000,Male,Graduate School,Married,38
26979,0,No Default,80000,Male,Graduate School,Single,42
26980,0,No Default,390000,Male,Graduate School,Married,47
26981,0,No Default,250000,Male,High School,Married,42
26982,0,No Default,100000,Male,University,Single,43
26983,0,No Default,170000,Male,High School,Married,44
26984,0,No Default,500000,Male,Graduate School,Married,45
26985,0,No Default,410000,Male,University,Married,36
26986,0,No Default,360000,Male,Graduate School,Married,32
26987,0,No Default,290000,Male,University,Married,38
26988,0,No Default,80000,Male,University,Married,44
26989,0,No Default,280000,Male,Graduate School,Single,31
26990,0,No Default,360000,Male,University,Married,40
26991,0,No Default,100000,Male,University,Married,44
26992,0,No Default,80000,Male,University,Single,31
26993,0,No Default,80000,Male,Graduate School,Single,46
26994,0,No Default,180000,Male,Graduate School,Married,45
26995,0,No Default,400000,Male,Graduate School,Married,34
26996,0,No Default,450000,Male,University,Married,48
26997,1,Default,80000,Male,Graduate School,Single,34
26998,0,No Default,210000,Male,University,Married,37
26999,0,No Default,300000,Male,University,Married,45
27000,0,No Default,340000,Male,University,Single,41
27001,0,No Default,110000,Male,Graduate School,Single,30
27002,0,No Default,50000,Male,University,Married,41
27003,0,No Default,20000,Male,University,Married,40
27004,0,No Default,16000,Male,Unknown,Married,46
27005,0,No Default,60000,Male,Graduate School,Single,31
27006,1,Default,70000,Male,Graduate School,Single,31
27007,0,No Default,70000,Male,University,Married,34
27008,0,No Default,430000,Male,Graduate School,Single,35
27009,0,No Default,60000,Male,University,Single,39
27010,0,No Default,200000,Male,Graduate School,Married,46
27011,0,No Default,160000,Male,University,Married,39
27012,0,No Default,200000,Male,High School,Married,40
27013,0,No Default,500000,Male,Graduate School,Married,43
27014,1,Default,50000,Male,University,Married,43
27015,0,No Default,220000,Male,Graduate School,Single,38
27016,0,No Default,180000,Male,University,Married,48
27017,0,No Default,310000,Male,University,Single,35
27018,0,No Default,80000,Male,High School,Married,41
27019,0,No Default,50000,Male,University,Single,37
27020,0,No Default,400000,Male,Graduate School,Married,43
27021,1,Default,280000,Male,Graduate School,Single,32
27022,0,No Default,100000,Male,Graduate School,Single,32
27023,0,No Default,350000,Male,University,Married,42
27024,0,No Default,10000,Male,High School,Single,41
27025,0,No Default,100000,Male,University,Single,35
27026,0,No Default,240000,Male,Graduate School,Married,38
27027,0,No Default,500000,Male,Graduate School,Married,46
27028,1,Default,50000,Male,High School,Married,36
27029,1,Default,30000,Male,University,Married,33
27030,0,No Default,360000,Male,Graduate School,Married,41
27031,0,No Default,250000,Male,Graduate School,Married,49
27032,0,No Default,260000,Male,University,Single,29
27033,0,No Default,50000,Male,High School,Married,40
27034,0,No Default,550000,Male,University,Single,33
27035,1,Default,420000,Male,Graduate School,Married,46
27036,0,No Default,130000,Male,University,Married,35
27037,0,No Default,320000,Male,University,Married,46
27038,0,No Default,50000,Male,High School,Single,47
27039,0,No Default,310000,Male,Graduate School,Married,45
27040,1,Default,340000,Male,Graduate School,Married,49
27041,0,No Default,280000,Male,Graduate School,Married,37
27042,0,No Default,250000,Male,Graduate School,Married,32
27043,0,No Default,80000,Male,University,Other,40
27044,1,Default,230000,Male,High School,Single,29
27045,0,No Default,330000,Male,University,Single,37
27046,0,No Default,350000,Male,High School,Single,41
27047,0,No Default,280000,Male,Graduate School,Single,35
27048,1,Default,140000,Male,Graduate School,Single,36
27049,0,No Default,130000,Male,High School,Married,43
27050,1,Default,200000,Male,University,Married,35
27051,0,No Default,280000,Male,Graduate School,Single,37
27052,0,No Default,20000,Male,High School,Single,36
27053,0,No Default,50000,Male,High School,Married,47
27054,1,Default,30000,Male,High School,Married,28
27055,0,No Default,60000,Male,Unknown,Single,32
27056,0,No Default,50000,Male,University,Married,32
27057,0,No Default,20000,Male,High School,Married,46
27058,1,Default,100000,Male,Graduate School,Married,38
27059,0,No Default,100000,Male,University,Single,34
27060,1,Default,210000,Male,University,Married,39
27061,0,No Default,20000,Male,High School,Married,45
27062,0,No Default,130000,Male,University,Single,33
27063,0,No Default,290000,Male,High School,Single,41
