id,month,repayment_status,payment_amount
25821,september,0,50000
25821,august,0,10646
25821,july,0,8601
25821,june,0,3601
25821,may,0,3719
25821,april,0,3300
25822,september,1,0
25822,august,2,0
25822,july,2,322
25822,june,-1,150
25822,may,-1,546
25822,april,-2,0
25823,september,0,10004
25823,august,0,11020
25823,july,0,10238
25823,june,0,10022
25823,may,0,7000
25823,april,0,6000
25824,september,-1,390
25824,august,-1,3889
25824,july,-1,780
25824,june,-1,0
25824,may,0,390
25824,april,-1,390
25825,september,0,0
25825,august,0,0
25825,july,-2,0
25825,june,-2,0
25825,may,-2,0
25825,april,-2,0
25826,september,0,10000
25826,august,0,10000
25826,july,0,4849
25826,june,-1,4849
25826,may,-1,4849
25826,april,-1,4849
25827,september,0,2000
25827,august,0,2700
25827,july,0,2700
25827,june,0,1500
25827,may,0,1500
25827,april,0,10000
25828,september,0,4665
25828,august,0,1670
25828,july,0,1977
25828,june,0,2000
25828,may,0,2000
25828,april,0,2000
25829,september,0,1400
25829,august,0,0
25829,july,0,0
25829,june,-2,0
25829,may,-2,0
25829,april,-2,0
25830,september,-2,0
25830,august,-2,0
25830,july,-2,332
25830,june,-2,0
25830,may,-2,0
25830,april,-2,0
25831,september,1,0
25831,august,2,3120
25831,july,0,3050
25831,june,0,1136
25831,may,0,1200
25831,april,0,1206
25832,september,0,7520
25832,august,0,6700
25832,july,0,5130
25832,june,0,4800
25832,may,0,9000
25832,april,0,5150
25833,september,-1,2969
25833,august,-1,13441
25833,july,-1,0
25833,june,-1,8818
25833,may,-1,4
25833,april,0,28
25834,september,-2,0
25834,august,-2,1742
25834,july,-2,27291
25834,june,-2,0
25834,may,-2,0
25834,april,-2,6386
25835,september,2,2341
25835,august,2,0
25835,july,2,2554
25835,june,2,0
25835,may,2,1800
25835,april,2,0
25836,september,0,7000
25836,august,0,6500
25836,july,0,6500
25836,june,0,3994
25836,may,0,4000
25836,april,0,3500
25837,september,0,5210
25837,august,0,5323
25837,july,0,5402
25837,june,0,4071
25837,may,0,4215
25837,april,0,4081
25838,september,2,0
25838,august,2,4058
25838,july,2,34
25838,june,2,3000
25838,may,0,40793
25838,april,-1,4952
25839,september,1,92
25839,august,-1,0
25839,july,2,0
25839,june,2,45
25839,may,-1,23
25839,april,-1,0
25840,september,0,6000
25840,august,0,0
25840,july,2,3000
25840,june,0,1000
25840,may,0,1500
25840,april,0,2000
25841,september,1,26137
25841,august,-2,26443
25841,july,-1,16624
25841,june,-1,6166
25841,may,0,8078
25841,april,0,25763
25842,september,0,5000
25842,august,0,3300
25842,july,0,3195
25842,june,0,3000
25842,may,0,1120
25842,april,0,3000
25843,september,0,4000
25843,august,0,5000
25843,july,0,4000
25843,june,0,4000
25843,may,0,5000
25843,april,0,4000
25844,september,0,10000
25844,august,0,6247
25844,july,0,6375
25844,june,0,4468
25844,may,0,1000
25844,april,0,1306
25845,september,1,0
25845,august,-2,0
25845,july,-2,0
25845,june,-2,0
25845,may,-2,0
25845,april,-2,0
25846,september,-1,416
25846,august,-1,416
25846,july,-1,416
25846,june,-1,416
25846,may,-1,416
25846,april,-1,572
25847,september,0,3800
25847,august,0,3600
25847,july,0,3200
25847,june,0,2000
25847,may,0,2100
25847,april,0,3001
25848,september,-1,4135
25848,august,-1,2488
25848,july,-1,21238
25848,june,-1,5000
25848,may,0,15000
25848,april,0,545
25849,september,0,10012
25849,august,0,10010
25849,july,0,10000
25849,june,0,7000
25849,may,0,10000
25849,april,0,10000
25850,september,-1,390
25850,august,-1,3529
25850,july,-1,10207
25850,june,0,500
25850,may,0,600
25850,april,0,3000
25851,september,-2,0
25851,august,-2,0
25851,july,-2,0
25851,june,-2,0
25851,may,-2,0
25851,april,-2,0
25852,september,2,0
25852,august,2,5000
25852,july,0,2623
25852,june,0,2500
25852,may,0,32000
25852,april,0,2567
25853,september,-2,2432
25853,august,-2,397
25853,july,-2,12133
25853,june,-2,747
25853,may,-2,4060
25853,april,-2,3059
25854,september,-1,3913
25854,august,-1,6336
25854,july,-1,5361
25854,june,-1,3000
25854,may,0,2502
25854,april,-1,3603
25855,september,-1,2437
25855,august,-1,2774
25855,july,-1,5457
25855,june,-1,3855
25855,may,-1,4684
25855,april,-1,843
25856,september,0,1754
25856,august,0,1500
25856,july,0,1500
25856,june,0,1000
25856,may,0,1100
25856,april,0,1208
25857,september,0,3219
25857,august,0,3417
25857,july,0,1926
25857,june,0,1545
25857,may,0,797
25857,april,0,9190
25858,september,0,4000
25858,august,0,4009
25858,july,0,17446
25858,june,0,1e+05
25858,may,0,10000
25858,april,0,20000
25859,september,-1,326
25859,august,-1,326
25859,july,-1,1516
25859,june,-1,326
25859,may,-1,1439
25859,april,-1,326
25860,september,0,1600
25860,august,0,1300
25860,july,0,1156
25860,june,0,387
25860,may,0,354
25860,april,0,438
25861,september,-2,75000
25861,august,-2,49800
25861,july,-2,1514
25861,june,-2,41072
25861,may,-2,23500
25861,april,-2,29702
25862,september,0,4818
25862,august,0,5024
25862,july,0,4051
25862,june,0,3788
25862,may,0,3622
25862,april,0,1215
25863,september,1,0
25863,august,1,140043
25863,july,-1,1830
25863,june,0,1021
25863,may,0,1103
25863,april,0,1011
25864,september,0,1500
25864,august,0,1509
25864,july,0,1522
25864,june,0,1147
25864,may,0,1188
25864,april,0,1194
25865,september,0,2157
25865,august,0,1660
25865,july,0,1300
25865,june,0,541
25865,may,0,0
25865,april,0,0
25866,september,0,7000
25866,august,0,5188
25866,july,0,15000
25866,june,0,7500
25866,may,0,7000
25866,april,0,3000
25867,september,1,0
25867,august,-2,6371
25867,july,-1,0
25867,june,-1,0
25867,may,-2,0
25867,april,-2,8399
25868,september,0,2000
25868,august,0,2022
25868,july,0,2000
25868,june,0,0
25868,may,0,1000
25868,april,0,1904
25869,september,1,0
25869,august,-2,0
25869,july,-2,0
25869,june,-2,590
25869,may,-2,0
25869,april,-2,0
25870,september,8,0
25870,august,7,0
25870,july,6,0
25870,june,5,0
25870,may,4,0
25870,april,3,14000
25871,september,-1,6790
25871,august,-1,5418
25871,july,0,7720
25871,june,-1,37604
25871,may,-1,0
25871,april,0,0
25872,september,1,14233
25872,august,-2,15854
25872,july,-2,10000
25872,june,-2,10000
25872,may,-2,10000
25872,april,-2,10000
25873,september,-1,7817
25873,august,-1,2358
25873,july,-1,18577
25873,june,-1,11560
25873,may,-1,4298
25873,april,-1,12330
25874,september,1,0
25874,august,1,0
25874,july,-2,0
25874,june,-2,2000
25874,may,-2,2000
25874,april,-2,0
25875,september,2,4800
25875,august,2,2000
25875,july,2,11000
25875,june,2,5500
25875,may,2,5500
25875,april,2,5400
25876,september,-1,81596
25876,august,-1,114770
25876,july,-1,70175
25876,june,-1,69180
25876,may,-1,44376
25876,april,-1,37638
25877,september,-2,9283
25877,august,-2,7846
25877,july,-2,38218
25877,june,-2,10000
25877,may,-2,33978
25877,april,-2,0
25878,september,-1,2061
25878,august,-1,175000
25878,july,-1,133100
25878,june,-1,46000
25878,may,-1,1000
25878,april,-1,0
25879,september,2,3300
25879,august,2,0
25879,july,2,6100
25879,june,2,0
25879,may,2,5300
25879,april,2,3500
25880,september,-1,6002
25880,august,0,5000
25880,july,0,4552
25880,june,0,3131
25880,may,0,1539
25880,april,-1,1027
25881,september,0,2420
25881,august,0,34000
25881,july,0,2500
25881,june,0,5937
25881,may,0,5164
25881,april,0,5387
25882,september,-2,513
25882,august,-2,0
25882,july,-2,4376
25882,june,-2,0
25882,may,-2,0
25882,april,-2,0
25883,september,0,2800
25883,august,0,2800
25883,july,0,2400
25883,june,0,2100
25883,may,0,2100
25883,april,0,2100
25884,september,0,8266
25884,august,0,7666
25884,july,0,6590
25884,june,0,4711
25884,may,0,4746
25884,april,0,4421
25885,september,2,3280
25885,august,2,0
25885,july,2,1511
25885,june,0,609
25885,may,0,500
25885,april,0,800
25886,september,0,10222
25886,august,0,11019
25886,july,0,9019
25886,june,0,8010
25886,may,0,8002
25886,april,0,8001
25887,september,1,0
25887,august,2,8000
25887,july,2,0
25887,june,2,4000
25887,may,2,0
25887,april,2,6000
25888,september,0,7000
25888,august,0,1900
25888,july,0,2014
25888,june,0,2500
25888,may,0,2000
25888,april,0,2000
25889,september,0,10008
25889,august,0,6196
25889,july,0,1470
25889,june,-1,6501
25889,may,0,5784
25889,april,0,6030
25890,september,0,5655
25890,august,-1,1480
25890,july,-1,2330
25890,june,-1,2550
25890,may,-1,3000
25890,april,0,3000
25891,september,1,1637
25891,august,-1,458
25891,july,-1,0
25891,june,-1,282
25891,may,-1,0
25891,april,0,0
25892,september,-2,396
25892,august,-2,396
25892,july,-2,396
25892,june,-2,396
25892,may,-2,396
25892,april,-2,396
25893,september,0,2000
25893,august,0,5000
25893,july,0,8000
25893,june,0,0
25893,may,2,5000
25893,april,2,0
25894,september,-2,0
25894,august,-2,2507
25894,july,-2,2297
25894,june,-2,432
25894,may,-2,0
25894,april,-2,649
25895,september,1,21179
25895,august,-1,20000
25895,july,0,3000
25895,june,0,1000
25895,may,0,5000
25895,april,0,500
25896,september,0,25000
25896,august,0,150000
25896,july,0,90168
25896,june,0,25001
25896,may,0,10000
25896,april,0,11000
25897,september,-1,0
25897,august,-1,0
25897,july,-2,0
25897,june,-2,0
25897,may,-2,0
25897,april,-2,0
25898,september,2,16500
25898,august,2,16500
25898,july,2,6
25898,june,2,10306
25898,may,0,10876
25898,april,0,10323
25899,september,0,3012
25899,august,0,3100
25899,july,0,3116
25899,june,0,2000
25899,may,0,2100
25899,april,0,2100
25900,september,0,3500
25900,august,0,3000
25900,july,0,3000
25900,june,0,3029
25900,may,0,1000
25900,april,2,2000
25901,september,0,8086
25901,august,0,7412
25901,july,0,4721
25901,june,0,3854
25901,may,0,3622
25901,april,0,3433
25902,september,0,8193
25902,august,0,9000
25902,july,0,6600
25902,june,0,6400
25902,may,0,6382
25902,april,0,5994
25903,september,-1,301
25903,august,-1,850
25903,july,-1,10819
25903,june,-1,746
25903,may,-1,600
25903,april,-1,4238
25904,september,0,2000
25904,august,0,1451
25904,july,0,3000
25904,june,0,862
25904,may,0,5000
25904,april,0,10000
25905,september,1,14400
25905,august,2,402
25905,july,2,5166
25905,june,0,5000
25905,may,0,5030
25905,april,0,5391
25906,september,0,1447
25906,august,0,1430
25906,july,0,1684
25906,june,0,2000
25906,may,0,892
25906,april,0,2000
25907,september,0,1969
25907,august,0,1668
25907,july,0,1609
25907,june,0,1506
25907,may,0,2379
25907,april,0,0
25908,september,0,1200
25908,august,0,1300
25908,july,0,1000
25908,june,0,1572
25908,may,0,1000
25908,april,0,1000
25909,september,0,0
25909,august,0,0
25909,july,-2,0
25909,june,-2,0
25909,may,-2,0
25909,april,-2,0
25910,september,-2,0
25910,august,-2,1100
25910,july,-2,6000
25910,june,-2,3533
25910,may,-2,880
25910,april,-2,193
25911,september,0,0
25911,august,0,0
25911,july,-2,5752
25911,june,-1,3000
25911,may,0,1000
25911,april,0,2000
25912,september,-1,1077
25912,august,-1,5693
25912,july,-1,4255
25912,june,-1,3190
25912,may,-1,2451
25912,april,-1,4425
25913,september,2,0
25913,august,2,6056
25913,july,2,652
25913,june,2,517
25913,may,0,0
25913,april,0,27
25914,september,1,73036
25914,august,-1,42386
25914,july,-1,75865
25914,june,-1,57379
25914,may,-1,53787
25914,april,-1,13833
25915,september,-2,0
25915,august,-2,0
25915,july,-2,0
25915,june,-2,0
25915,may,-2,0
25915,april,-2,698
25916,september,2,9917
25916,august,0,7350
25916,july,0,7231
25916,june,0,6603
25916,may,0,6797
25916,april,0,7557
25917,september,-1,0
25917,august,-1,0
25917,july,-2,0
25917,june,-2,0
25917,may,-2,0
25917,april,-2,0
25918,september,-1,2259
25918,august,-1,0
25918,july,-1,12880
25918,june,-1,2500
25918,may,0,200
25918,april,0,280
25919,september,0,12260
25919,august,0,7016
25919,july,0,3007
25919,june,0,5009
25919,may,0,7028
25919,april,0,6755
25920,september,-1,0
25920,august,-1,0
25920,july,-2,0
25920,june,-2,0
25920,may,-2,0
25920,april,-2,0
25921,september,0,150359
25921,august,0,4199
25921,july,0,1322
25921,june,0,2480
25921,may,0,0
25921,april,-2,0
25922,september,-2,2230
25922,august,-2,2238
25922,july,-2,561
25922,june,-2,2238
25922,may,-2,565
25922,april,-2,564
25923,september,-2,0
25923,august,-2,0
25923,july,-2,0
25923,june,-2,0
25923,may,-2,0
25923,april,-2,0
25924,september,-1,2000
25924,august,0,900
25924,july,-1,0
25924,june,2,300
25924,may,2,0
25924,april,2,6500
25925,september,0,1518
25925,august,0,1556
25925,july,0,1000
25925,june,0,300
25925,may,0,1000
25925,april,0,0
25926,september,-1,0
25926,august,-1,376
25926,july,-1,48042
25926,june,-1,3099
25926,may,-1,0
25926,april,0,0
25927,september,0,8000
25927,august,0,9008
25927,july,0,6000
25927,june,0,5000
25927,may,0,5200
25927,april,0,5100
25928,september,-2,75276
25928,august,-2,6008
25928,july,-2,48845
25928,june,-2,0
25928,may,-2,1111
25928,april,-2,1140
25929,september,-2,0
25929,august,-2,0
25929,july,-2,0
25929,june,-2,0
25929,may,-2,0
25929,april,-2,0
25930,september,1,0
25930,august,-2,0
25930,july,-2,0
25930,june,-2,959
25930,may,-1,0
25930,april,-1,0
25931,september,0,9500
25931,august,0,9100
25931,july,0,9900
25931,june,0,6100
25931,may,0,6100
25931,april,0,6300
25932,september,0,3669
25932,august,0,3277
25932,july,0,3220
25932,june,0,2236
25932,may,0,2007
25932,april,0,1600
25933,september,-1,5
25933,august,2,232702
25933,july,-1,3529
25933,june,-1,14212
25933,may,-1,1200
25933,april,-1,8200
25934,september,2,3600
25934,august,2,0
25934,july,2,1500
25934,june,0,1000
25934,may,0,1200
25934,april,0,1200
25935,september,0,0
25935,august,0,0
25935,july,-2,74550
25935,june,-1,3000
25935,may,0,3000
25935,april,0,3500
25936,september,-2,0
25936,august,-2,1308
25936,july,-2,2765
25936,june,-2,1119
25936,may,-2,2218
25936,april,-2,625
25937,september,1,0
25937,august,-2,0
25937,july,-2,0
25937,june,-2,0
25937,may,-2,36150
25937,april,-2,0
25938,september,0,3000
25938,august,0,4000
25938,july,0,4000
25938,june,0,3500
25938,may,0,3287
25938,april,0,4000
25939,september,0,5000
25939,august,0,10326
25939,july,0,5000
25939,june,0,10000
25939,may,0,5000
25939,april,0,5000
25940,september,0,2354
25940,august,0,2500
25940,july,0,1200
25940,june,0,2618
25940,may,0,2013
25940,april,-1,4724
25941,september,0,1115
25941,august,0,1161
25941,july,0,1026
25941,june,0,1523
25941,may,0,3872
25941,april,-1,2626
25942,september,-1,1360
25942,august,-1,31793
25942,july,-1,1943
25942,june,0,819
25942,may,0,763
25942,april,0,2280
25943,september,2,696
25943,august,-1,316
25943,july,-1,1076
25943,june,-1,316
25943,may,-1,1226
25943,april,-1,696
25944,september,0,2016
25944,august,0,1200
25944,july,0,1100
25944,june,0,1000
25944,may,0,300
25944,april,0,1000
25945,september,-2,2403
25945,august,-2,1880
25945,july,-2,0
25945,june,-2,1000
25945,may,-2,0
25945,april,-2,189
25946,september,-2,0
25946,august,-2,769
25946,july,-2,771
25946,june,-2,0
25946,may,-2,695
25946,april,-2,1892
25947,september,-1,8284
25947,august,0,5467
25947,july,0,5200
25947,june,0,10000
25947,may,0,0
25947,april,0,0
25948,september,-2,12082
25948,august,-2,2539
25948,july,-2,2250
25948,june,-2,0
25948,may,-2,2580
25948,april,-2,171
25949,september,0,7875
25949,august,-1,0
25949,july,-1,1000
25949,june,-1,16446
25949,may,0,0
25949,april,0,0
25950,september,-1,184000
25950,august,0,6500
25950,july,0,4000
25950,june,0,4000
25950,may,0,0
25950,april,0,0
25951,september,-2,388
25951,august,-2,388
25951,july,-2,388
25951,june,-2,110345
25951,may,-1,8000
25951,april,0,4200
25952,september,0,1723
25952,august,0,2393
25952,july,0,2090
25952,june,0,2000
25952,may,0,2000
25952,april,0,1803
25953,september,-1,6094
25953,august,0,7966
25953,july,-1,18059
25953,june,-1,24554
25953,may,-1,18860
25953,april,-1,17313
25954,september,-2,4133
25954,august,-2,14296
25954,july,-2,5990
25954,june,-2,8342
25954,may,-2,8241
25954,april,-2,17817
25955,september,-1,0
25955,august,-1,0
25955,july,-2,5144
25955,june,-1,0
25955,may,-1,931
25955,april,-1,0
25956,september,0,1300
25956,august,0,1040
25956,july,0,1378
25956,june,0,1560
25956,may,2,128
25956,april,0,239
25957,september,1,0
25957,august,2,6601
25957,july,0,5522
25957,june,0,3200
25957,may,0,3300
25957,april,0,3500
25958,september,0,3090
25958,august,0,0
25958,july,0,0
25958,june,-2,0
25958,may,-2,0
25958,april,-2,141516
25959,september,0,7300
25959,august,0,6004
25959,july,0,5170
25959,june,0,4000
25959,may,0,4000
25959,april,0,4200
25960,september,0,3340
25960,august,0,4370
25960,july,0,4000
25960,june,0,5000
25960,may,0,3899
25960,april,0,3761
25961,september,-1,780
25961,august,-1,390
25961,july,2,390
25961,june,-1,390
25961,may,-1,390
25961,april,-1,2379
25962,september,2,6527
25962,august,0,6714
25962,july,0,6705
25962,june,0,5181
25962,may,0,5437
25962,april,0,5700
25963,september,0,1700
25963,august,0,1700
25963,july,0,1700
25963,june,0,1000
25963,may,0,1000
25963,april,0,1211
25964,september,-2,3687
25964,august,-2,1352
25964,july,-2,960
25964,june,-2,4921
25964,may,-2,3031
25964,april,-1,2718
25965,september,0,3000
25965,august,0,2691
25965,july,0,0
25965,june,2,3000
25965,may,0,2000
25965,april,0,0
25966,september,-1,2978
25966,august,-1,4026
25966,july,-1,3704
25966,june,-1,7873
25966,may,-1,2429
25966,april,-1,5720
25967,september,0,2394
25967,august,0,3000
25967,july,0,3000
25967,june,0,3000
25967,may,0,2685
25967,april,0,2100
25968,september,1,213
25968,august,-1,2592
25968,july,-1,13204
25968,june,-1,0
25968,may,0,986
25968,april,0,0
25969,september,0,46012
25969,august,0,3000
25969,july,0,1590
25969,june,0,1285
25969,may,0,1544
25969,april,0,1761
25970,september,-1,264
25970,august,-1,264
25970,july,-1,264
25970,june,-1,264
25970,may,-1,414
25970,april,-1,264
25971,september,-1,1550
25971,august,-1,1826
25971,july,-1,6497
25971,june,-1,8185
25971,may,-1,3755
25971,april,-1,3220
25972,september,0,13016
25972,august,0,13016
25972,july,0,13625
25972,june,0,11019
25972,may,0,9439
25972,april,0,8651
25973,september,1,0
25973,august,-2,0
25973,july,-2,0
25973,june,-2,0
25973,may,-2,0
25973,april,-2,0
25974,september,0,5000
25974,august,0,5038
25974,july,0,3000
25974,june,0,20130
25974,may,-1,1000
25974,april,0,1000
25975,september,0,20000
25975,august,0,0
25975,july,5,0
25975,june,4,2700
25975,may,3,0
25975,april,3,0
25976,september,0,7800
25976,august,0,8705
25976,july,0,8500
25976,june,0,6820
25976,may,0,2700
25976,april,0,3200
25977,september,0,1564
25977,august,0,2000
25977,july,0,2000
25977,june,0,677
25977,may,0,860
25977,april,0,1000
25978,september,-2,0
25978,august,-2,1980
25978,july,-2,0
25978,june,-2,280
25978,may,-2,280
25978,april,-2,1111
25979,september,0,6256
25979,august,0,6434
25979,july,0,6506
25979,june,0,10813
25979,may,0,0
25979,april,2,5557
25980,september,-2,0
25980,august,-2,69084
25980,july,-1,3450
25980,june,0,2348
25980,may,0,1486
25980,april,0,30000
25981,september,-2,656
25981,august,-2,2849
25981,july,-2,1060
25981,june,-2,3667
25981,may,-2,1627
25981,april,-2,1102
25982,september,0,4003
25982,august,0,5603
25982,july,0,3
25982,june,2,2504
25982,may,0,2511
25982,april,0,3021
25983,september,2,3000
25983,august,0,2000
25983,july,0,2000
25983,june,0,3000
25983,may,0,1300
25983,april,0,1100
25984,september,0,8061
25984,august,0,5043
25984,july,0,8160
25984,june,0,10069
25984,may,0,2023
25984,april,0,8669
